Price,Rent,Area,Rooms,Floor,Location,Dealer,Building,Furnished,Dishwasher,Elevator,Balcony,Popularity,Time,Date,Title,Id_number,Link
2 200 zł,500 zł,66 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Apartamentowiec,Tak,1,1,0,208.0,28,7.10.2019,"PIERWSZY NAJEM, 3 POKOJE, ok. ul. Kosmonautów/AOW",560444371,https://www.olx.pl/oferta/pierwszy-najem-3-pokoje-ok-ul-kosmonautow-aow-CID3-IDBWzbl.html#b647a5293b
800 zł,100 zł,57 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,1,1058.0,+30,7.10.2019,Wynajmę mieszkanie na Klecinie!,560443609,https://www.olx.pl/oferta/wynajme-mieszkanie-na-klecinie-CID3-IDBWyZ3.html#b647a5293b
1 750 zł,500 zł,58 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Kamienica,Tak,0,0,1,137.0,10,7.10.2019,"2 pokoje, ROZKŁADOWE, CENTRUM/okolice UE, 2250zł CAŁOŚĆ, Balkon",560443362,https://www.olx.pl/oferta/2-pokoje-rozkladowe-centrum-okolice-ue-2250zl-calosc-balkon-CID3-IDBWyW4.html#b647a5293b
1 698 zł,390 zł,31 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Psie Pole",Biuro / Deweloper,Apartamentowiec,Tak,0,0,0,25020.0,+30,7.10.2019,Apartament z Recepcją na miesiąc/dwa/trzy,141657863,https://www.olx.pl/oferta/apartament-z-recepcja-na-miesiac-dwa-trzy-CID3-ID9AnGf.html#b647a5293b
250 zł,250 zł,30 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,0,0,610.0,23,7.10.2019,2 pok | Po Generalnym Remoncie | ul. JEDNOŚCI NARODOWEJ | ŚRÓDMIEŚCIE,560441456,https://www.olx.pl/oferta/2-pok-po-generalnym-remoncie-ul-jednosci-narodowej-srodmiescie-CID3-IDBWyqk.html#8e89ea9afc
3 200 zł,700 zł,62 m²,4 i więcej,5,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,240.0,+30,7.10.2019,4 pok | 62 m2 | dwupoziomowe | balkon | pl. Staszica | blisko centrum,560441348,https://www.olx.pl/oferta/4-pok-62-m2-dwupoziomowe-balkon-pl-staszica-blisko-centrum-CID3-IDBWyoA.html#8e89ea9afc
1 550 zł,450 zł,40 m²,Kawalerka,7,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Blok,Tak,0,1,0,460.0,17,7.10.2019,"40 m2, osobna KUCHNIA, PARKING W CENIE, duży BALKON, ul. Balonowa",560437482,https://www.olx.pl/oferta/40-m2-osobna-kuchnia-parking-w-cenie-duzy-balkon-ul-balonowa-CID3-IDBWxoe.html#8e89ea9afc
1 050 zł,250 zł,20 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Kamienica,Tak,0,0,0,827.0,8,7.10.2019,Kawalerka | CENTRUM/ RYNEK | CO | OSOBNA KUCHNIA | 1500 zł całość,560420994,https://www.olx.pl/oferta/kawalerka-centrum-rynek-co-osobna-kuchnia-1500-zl-calosc-CID3-IDBWt6i.html#8e89ea9afc
2 000 zł,400 zł,30 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,1665.0,12,7.10.2019,2 pok | 30m2 | NOWE | umeblowane | plac Staszica,544176297,https://www.olx.pl/oferta/2-pok-30m2-nowe-umeblowane-plac-staszica-CID3-IDAPj73.html#8e89ea9afc
1 900 zł,350 zł,47 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,0,0,0,193.0,21,7.10.2019,"2pok. NOWE Bud, 2017r, Krzyki/OŁTASZYN, OGRÓDEK",560417257,https://www.olx.pl/oferta/2pok-nowe-bud-2017r-krzyki-oltaszyn-ogrodek-CID3-IDBWs81.html#8e89ea9afc
2 900 zł,650 zł,55 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,1,1,129.0,16,7.10.2019,Mieszkanie 4 pokoje/ 55m2,557586579,https://www.olx.pl/oferta/mieszkanie-4-pokoje-55m2-CID3-IDBJzJW.html#8e89ea9afc
2 400 zł,650 zł,55 m²,3 pokoje,4,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,936.0,14,7.10.2019,Komfortowe mieszkanie w centrum Wrocławia,558245032,https://www.olx.pl/oferta/komfortowe-mieszkanie-w-centrum-wroclawia-CID3-IDBMl28.html#8e89ea9afc
1 150 zł,195 zł,19 m²,4 i więcej,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,0,1,253.0,+30,7.10.2019,"4 pokoje dla studentów, pracowników firm",556742675,https://www.olx.pl/oferta/4-pokoje-dla-studentow-pracownikow-firm-CID3-IDBG2cz.html#8e89ea9afc
2 250 zł,300 zł,71 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,1,20.0,14,7.10.2019,"OKAZJA! Nowe 2 pokoje, ul. Legnicka (CENTRUM, Magnolia)",557080117,https://www.olx.pl/oferta/okazja-nowe-2-pokoje-ul-legnicka-centrum-magnolia-CID3-IDBHrZb.html#8e89ea9afc
2 000 zł,640 zł,45 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,1,0,703.0,28,7.10.2019,Mieszkanie do wynajęcia 45m Lipa Piotrowska,560378025,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-45m-lipa-piotrowska-CID3-IDBWhWf.html#8e89ea9afc
850 zł,100 zł,15 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Kamienica,Tak,0,0,0,224.0,+30,7.10.2019,Pokój jednoosobowy,560376579,https://www.olx.pl/oferta/pokoj-jednoosobowy-CID3-IDBWhxW.html#8e89ea9afc
1 700 zł,1 zł,36 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,0,0,3173.0,14,7.10.2019,Mieszkanie do wynajęcia 1700 zł,550651489,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-1700-zl-CID3-IDBgtBD.html#8e89ea9afc
2 200 zł,400 zł,40 m²,2 pokoje,6,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,0,0,0,149.0,30,7.10.2019,Apartament w Odra Tower nad ODRĄ CENTRUM !!!,560374487,https://www.olx.pl/oferta/apartament-w-odra-tower-nad-odra-centrum-CID3-IDBWh0b.html#8e89ea9afc
2 300 zł,500 zł,50 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Kamienica,Tak,0,0,0,144.0,+30,7.10.2019,Do wynajęcia lokal w centrum Wrocławia,560374005,https://www.olx.pl/oferta/do-wynajecia-lokal-w-centrum-wroclawia-CID3-IDBWgSp.html#8e89ea9afc
2 000 zł,350 zł,55 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,1,264.0,30,7.10.2019,Wynajmę mieszkanie,560372793,https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDBWgyR.html#8e89ea9afc
1 399 zł,250 zł,23 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Loft,Tak,0,0,0,1291.0,28,7.10.2019,Legnicka | Kawalerka w wysokim standardzie,560364643,https://www.olx.pl/oferta/legnicka-kawalerka-w-wysokim-standardzie-CID3-IDBWerp.html#8e89ea9afc
2 750 zł,550 zł,43 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Apartamentowiec,Tak,1,1,1,81.0,19,7.10.2019,Nowe atrakcyjne 2-pokojowe mieszkanie + BALKON + GARAŻ - obok Magnolii,560363906,https://www.olx.pl/oferta/nowe-atrakcyjne-2-pokojowe-mieszkanie-balkon-garaz-obok-magnolii-CID3-IDBWefv.html#8e89ea9afc
2 300 zł,700 zł,42 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Apartamentowiec,Tak,1,1,0,792.0,14,7.10.2019,Nowy apartament przy Wrocławskim Rynku,556787905,https://www.olx.pl/oferta/nowy-apartament-przy-wroclawskim-rynku-CID3-IDBGdY5.html#8e89ea9afc
900 zł,900 zł,36 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,287.0,28,7.10.2019,Wynajmę pokój,560363652,https://www.olx.pl/oferta/wynajme-pokoj-CID3-IDBWebq.html#8e89ea9afc
1 800 zł,400 zł,30 m²,Kawalerka,6,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,568.0,22,7.10.2019,Komfortowe studio w prestiżowym apartamentowcu!,539811880,https://www.olx.pl/oferta/komfortowe-studio-w-prestizowym-apartamentowcu-CID3-IDAvZJe.html#8e89ea9afc
1 350 zł,1 zł,80 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Dom wolnostojący,Tak,0,0,0,798.0,23,7.10.2019,Współlokator /Flat mate Ołtaszyn,560360060,https://www.olx.pl/oferta/wspollokator-flat-mate-oltaszyn-CID3-IDBWdfu.html#8e89ea9afc
1 200 zł,520 zł,39 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,1817.0,14,7.10.2019,"Kawalerka 39m2, przy ul. Armii Krajowej we Wrocławiu, 15 min od UE! :)",557166566,https://www.olx.pl/oferta/kawalerka-39m2-przy-ul-armii-krajowej-we-wroclawiu-15-min-od-ue-CID3-IDBHOtv.html#8e89ea9afc
1 300 zł,450 zł,30 m²,Kawalerka,4,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,1,0,567.0,21,7.10.2019,"Wrocław, Kawalerka, Poznańska, 1300 zł + Opłaty",560353691,https://www.olx.pl/oferta/wroclaw-kawalerka-poznanska-1300-zl-oplaty-CID3-IDBWbAL.html#8e89ea9afc
1 500 zł,380 zł,39 m²,2 pokoje,7,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,0,1211.0,8,7.10.2019,"Idealne dla pary, mieszkanie 2-pok. Ul. Bolesławiecka",560352986,https://www.olx.pl/oferta/idealne-dla-pary-mieszkanie-2-pok-ul-boleslawiecka-CID3-IDBWbpo.html#5d606e4f0f
1 650 zł,260 zł,49 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,0,1,664.0,8,7.10.2019,"Wynajem bezpośredni ,mieszkanie centrum 49m",560345811,https://www.olx.pl/oferta/wynajem-bezposredni-mieszkanie-centrum-49m-CID3-IDBW9xF.html#5d606e4f0f
2 900 zł,650 zł,66 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,1,1,1,198.0,14,7.10.2019,Stylowe 3-pokojowe mieszkanie na nowym osiedlu,557127055,https://www.olx.pl/oferta/stylowe-3-pokojowe-mieszkanie-na-nowym-osiedlu-CID3-IDBHEcf.html#5d606e4f0f
2 300 zł,350 zł,42 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,1,1,1,505.0,30,7.10.2019,"Nowe, rozkładowe 2-pokojowe mieszkanie+BALKON+GARAŻ, Komuny Paryskiej",557091188,https://www.olx.pl/oferta/nowe-rozkladowe-2-pokojowe-mieszkanie-balkon-garaz-komuny-paryskiej-CID3-IDBHuRK.html#5d606e4f0f
1 650 zł,250 zł,38 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Dom wolnostojący,Tak,0,0,0,1292.0,30,7.10.2019,Wynajmę mieszkanie,553418968,https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDBs5yo.html#5d606e4f0f
2 090 zł,650 zł,49 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Blok,Tak,0,0,0,305.0,14,7.10.2019,Mieszkanie 2-pok. | rozkładowe | z balkonem | 7 min spacerem do rynku,556716154,https://www.olx.pl/oferta/mieszkanie-2-pok-rozkladowe-z-balkonem-7-min-spacerem-do-rynku-CID3-IDBFWiO.html#5d606e4f0f
1 790 zł,300 zł,33 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Apartamentowiec,Tak,1,0,0,1560.0,8,7.10.2019,Pierwszy najem.2 pokojowe na Krzykach z ogródkiem.,556723743,https://www.olx.pl/oferta/pierwszy-najem-2-pokojowe-na-krzykach-z-ogrodkiem-CID3-IDBFXhd.html#5d606e4f0f
1 500 zł,350 zł,34 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,809.0,14,7.10.2019,Wynajmę mieszkanie,560329074,https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDBW5bI.html#5d606e4f0f
3 000 zł,400 zł,67 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Apartamentowiec,Tak,0,1,0,319.0,23,7.10.2019,"Wrocław/Stare Miasto;ul.Ziemowita,apartament 3 pokojowy, 2018",551251507,https://www.olx.pl/oferta/wroclaw-stare-miastoul-ziemowita-apartament-3-pokojowy-2018-CID3-IDBiZHl.html#5d606e4f0f
1 500 zł,200 zł,39 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,1,0,0,602.0,28,7.10.2019,Kawalerka na wynajem ul. Dworcowa,560328137,https://www.olx.pl/oferta/kawalerka-na-wynajem-ul-dworcowa-CID3-IDBW4VB.html#5d606e4f0f
1 790 zł,700 zł,49 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,1,1,1,3390.0,28,7.10.2019,"2 pokoje, garderoba, osobna kuchnia, łazienka centrum",516395419,https://www.olx.pl/oferta/2-pokoje-garderoba-osobna-kuchnia-lazienka-centrum-CID3-IDyVK2n.html#5d606e4f0f
1 500 zł,1 zł,39 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,653.0,14,7.10.2019,Wynajmę pokoje w centrum miasta 53m2,556945828,https://www.olx.pl/oferta/wynajme-pokoje-w-centrum-miasta-53m2-CID3-IDBGT3e.html#e847dab686
2 300 zł,1 zł,50 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Kamienica,Tak,0,0,0,272.0,+30,6.10.2019,Wynajmę mieszkanie 50m2 rozkładowe 2 pokoje Łaciarska 29 Wrocław,552682387,https://www.olx.pl/oferta/wynajme-mieszkanie-50m2-rozkladowe-2-pokoje-laciarska-29-wroclaw-CID3-IDBoZV3.html#e847dab686
1 800 zł,600 zł,45 m²,2 pokoje,5,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,0,222.0,30,6.10.2019,Wynajmę mieszkanie 2-pokojowe ul. Pomorska/Dubois,560318866,https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokojowe-ul-pomorska-dubois-CID3-IDBW2x4.html#e847dab686
1 500 zł,1 zł,30 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Szeregowiec,Tak,0,0,1,525.0,15,6.10.2019,Kawalerka/Garabiszyńska Stalowa/od zaraz/cena bez dopłat/I speak engli,556848865,https://www.olx.pl/oferta/kawalerka-garabiszynska-stalowa-od-zaraz-cena-bez-doplat-i-speak-engli-CID3-IDBGtPj.html#e847dab686
2 900 zł,100 zł,55 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,0,106.0,30,6.10.2019,3 pokojowe mieszkanie blisko Rynku Wrocław rach wliczone,560312157,https://www.olx.pl/oferta/3-pokojowe-mieszkanie-blisko-rynku-wroclaw-rach-wliczone-CID3-IDBW0MR.html#e847dab686
1 700 zł,450 zł,42 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,471.0,29,6.10.2019,Przestronna kawalerka do wyjęcia od zaraz,560132480,https://www.olx.pl/oferta/przestronna-kawalerka-do-wyjecia-od-zaraz-CID3-IDBUg2Q.html#e847dab686
1 850 zł,1 500 zł,"33,13 m²",Kawalerka,2,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,0,0,275.0,30,6.10.2019,Wynajmę mieszkanie Wrocław Śródmieście,556149279,https://www.olx.pl/oferta/wynajme-mieszkanie-wroclaw-srodmiescie-CID3-IDBDxPF.html#e847dab686
2 500 zł,600 zł,75 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Pozostałe,Tak,0,0,1,202.0,20,6.10.2019,Mieszkanie do wynajęcia,560297027,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDBUVQP.html#e847dab686
2 000 zł,200 zł,44 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,1,41.0,11,6.10.2019,Mieszkanie 2 pokojowe wynajm Wrocław Muchobór Wielki,560297774,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-wynajm-wroclaw-muchobor-wielki-CID3-IDBUX2S.html#e847dab686
3 000 zł,400 zł,43 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,0,0,132.0,29,6.10.2019,Do wynajecia,560294500,https://www.olx.pl/oferta/do-wynajecia-CID3-IDBUVc4.html#e847dab686
2 100 zł,500 zł,64 m²,3 pokoje,4,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,0,227.0,20,6.10.2019,"Mieszkanie 64m, Psie Pole, Kiełczowska, 3pokoje",560287203,https://www.olx.pl/oferta/mieszkanie-64m-psie-pole-kielczowska-3pokoje-CID3-IDBUUin.html#e847dab686
1 600 zł,1 zł,33 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Kamienica,Tak,0,0,1,172.0,29,6.10.2019,"Kawalerka do wynajęcia - Wrocław Śródmieście, ul. Daszyńskiego 56",560285465,https://www.olx.pl/oferta/kawalerka-do-wynajecia-wroclaw-srodmiescie-ul-daszynskiego-56-CID3-IDBUTQl.html#e847dab686
1 600 zł,500 zł,38 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,0,0,777.0,24,6.10.2019,Mieszkanie do wynajęcia 38 m2,560283239,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-38-m2-CID3-IDBUTgr.html#e847dab686
1 600 zł,500 zł,34 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,1,247.0,18,6.10.2019,Wynajmę mieszkanie 2 pokojowe 34 m2 Szkocka,560280653,https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokojowe-34-m2-szkocka-CID3-IDBUSAJ.html#e847dab686
2 300 zł,700 zł,54 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,0,0,577.0,24,6.10.2019,Mieszkanie Rydygiera 67m 3pokoje od zaraz,538655299,https://www.olx.pl/oferta/mieszkanie-rydygiera-67m-3pokoje-od-zaraz-CID3-IDAs8QH.html#e847dab686
1 300 zł,270 zł,40 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,1685.0,29,6.10.2019,Wynajmę kawalerkę,560271567,https://www.olx.pl/oferta/wynajme-kawalerke-CID3-IDBUQeb.html#e847dab686
1 900 zł,650 zł,63 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,1,0,1,1556.0,9,6.10.2019,Komfortowe 3 pokojowe mieszkanie Tarnogaj,549312510,https://www.olx.pl/oferta/komfortowe-3-pokojowe-mieszkanie-tarnogaj-CID3-IDBaRhc.html#e847dab686
475 zł,150 zł,68 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,0,1,561.0,30,6.10.2019,"Wynajmę miejsce w pokoju dwuosobowym dla chłopaka, samo centrum",560269536,https://www.olx.pl/oferta/wynajme-miejsce-w-pokoju-dwuosobowym-dla-chlopaka-samo-centrum-CID3-IDBUPHq.html#e847dab686
2 400 zł,150 zł,65 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,1,518.0,29,6.10.2019,Wynajme mieszkanie 3 pokojowe Krzyki-Huby,552659420,https://www.olx.pl/oferta/wynajme-mieszkanie-3-pokojowe-krzyki-huby-CID3-IDBoTXC.html#e847dab686
1 600 zł,1 zł,40 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Dom wolnostojący,Tak,0,0,0,400.0,24,6.10.2019,Wynajmę kawalerkę w domu wolnostojącym Wrocław- Kowale,560266516,https://www.olx.pl/oferta/wynajme-kawalerke-w-domu-wolnostojacym-wroclaw-kowale-CID3-IDBUOUI.html#e847dab686
1 800 zł,370 zł,30 m²,Kawalerka,4,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,1,0,2730.0,30,6.10.2019,Nowa jasna kawalerka w centrum Wrocławia,506638787,https://www.olx.pl/oferta/nowa-jasna-kawalerka-w-centrum-wroclawia-CID3-IDyhNTl.html#e847dab686
2 350 zł,350 zł,50 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,185.0,+30,6.10.2019,Nowe 3 pokojowe mieszkanie na Tarnogaju,553506641,https://www.olx.pl/oferta/nowe-3-pokojowe-mieszkanie-na-tarnogaju-CID3-IDBssmt.html#e847dab686
1 900 zł,350 zł,40 m²,2 pokoje,6,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,632.0,29,6.10.2019,Mieszkanie 2 pokojowe rozkładowe ZAPOROSKA PIERSZY NAJEM,560061174,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-rozkladowe-zaporoska-pierszy-najem-CID3-IDBTXuK.html#e847dab686
1 700 zł,300 zł,31 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,639.0,30,6.10.2019,Kawalerka do wynajęcia Maślice ul. Królewiecka,557006186,https://www.olx.pl/oferta/kawalerka-do-wynajecia-maslice-ul-krolewiecka-CID3-IDBH8KK.html#e847dab686
2 100 zł,560 zł,50 m²,3 pokoje,8,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,0,590.0,29,6.10.2019,Mieszanie 3 pokoje ul. Jaworska,524858161,https://www.olx.pl/oferta/mieszanie-3-pokoje-ul-jaworska-CID3-IDzvfAd.html#e847dab686
2 300 zł,280 zł,49 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,0,182.0,18,6.10.2019,Wynajm,560238456,https://www.olx.pl/oferta/wynajm-CID3-IDBUHC8.html#3ec2334788
2 000 zł,500 zł,40 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Biuro / Deweloper,Blok,Tak,1,1,1,1867.0,+30,6.10.2019,Ładne - 2 pokoje - GARAŻ - BALKON / FABRYCZNA / blisko STADION,539195863,https://www.olx.pl/oferta/ladne-2-pokoje-garaz-balkon-fabryczna-blisko-stadion-CID3-IDAuptt.html#3ec2334788
1 650 zł,350 zł,52 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,1,0,1,354.0,30,6.10.2019,Wynajmę mieszkanie 2 pokojowe (52m2) ul. Litewska (Psie Pole) Wrocław,560224455,https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokojowe-52m2-ul-litewska-psie-pole-wroclaw-CID3-IDBUDYj.html#3ec2334788
2 000 zł,530 zł,74 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,0,768.0,27,6.10.2019,Mieszkanie 3- pokojowe z garażem na Muchoborze Wielkim,555928736,https://www.olx.pl/oferta/mieszkanie-3-pokojowe-z-garazem-na-muchoborze-wielkim-CID3-IDBCCsv.html#3ec2334788
3 500 zł,100 zł,75 m²,3 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Szeregowiec,Tak,0,0,1,283.0,29,6.10.2019,Wynajmę mieszkanie,560215532,https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDBUBEo.html#3ec2334788
2 700 zł,500 zł,45 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,0,0,280.0,15,6.10.2019,Mieszkanie na przeciw magnolii,556865208,https://www.olx.pl/oferta/mieszkanie-na-przeciw-magnolii-CID3-IDBGy4U.html#3ec2334788
2 000 zł,300 zł,36 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Kamienica,Tak,0,0,0,232.0,24,6.10.2019,MIESZKANIE 2pokojowe na Wrocławskim RYNKU,560209957,https://www.olx.pl/oferta/mieszkanie-2pokojowe-na-wroclawskim-rynku-CID3-IDBUAct.html#3ec2334788
2 000 zł,350 zł,50 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,0,1,135.0,+30,6.10.2019,Przytulne/ 2-pokojowe/ Śródmieście- Słowiańska,554113954,https://www.olx.pl/oferta/przytulne-2-pokojowe-srodmiescie-slowianska-CID3-IDBw0lQ.html#3ec2334788
1 500 zł,1 zł,35 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Dom wolnostojący,Tak,0,0,0,548.0,29,6.10.2019,2 pokojowe Wrocław Karłowice 1500 wszystko media w cenie,560196164,https://www.olx.pl/oferta/2-pokojowe-wroclaw-karlowice-1500-wszystko-media-w-cenie-CID3-IDBUvC0.html#3ec2334788
1 700 zł,650 zł,53 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,0,0,1,428.0,29,6.10.2019,Śródmieście - 2 pokojowe mieszkanie do wynajmu,553456505,https://www.olx.pl/oferta/srodmiescie-2-pokojowe-mieszkanie-do-wynajmu-CID3-IDBsfjP.html#3ec2334788
1 350 zł,270 zł,34 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Szeregowiec,Tak,0,0,0,2319.0,+30,6.10.2019,Mieszkanie Mikołowska Wrocław,553231304,https://www.olx.pl/oferta/mieszkanie-mikolowska-wroclaw-CID3-IDBriJy.html#3ec2334788
